target,tweet 
1,"MT “@trupermcbride: Cochrane EMS working with regional emrgncy agencies-- NO bridge closures, NO boil water advisory” #abflood"
1,Our thoughts are with everyone in Alberta effected by the #yycflood. #staysafe
1,"RT @Metro_Katie: Once again, downtown Calgary will be evacuated as more buildings become compromised by flooding. #yycflood #abflood"
1,RT @paygeers_t: You hear about flooding all the time but it's surreal when it's happening at home #yycflood #prayforyyc
1,RT @BanffCoffeeHous: #abflood #canmore #volunteers -  The book store on Main Street is flooding &amp; needs volunteers help moving books. Talk …
1,"MT @SUNRenatoGandia: Zoo animals needed to be moved out of the zoo, some in place: not gone to jail as said earlier city #yycflood"
1,I think we should dub this day Alberta- geddon. Who's with me? #yycflood
1,RT @weathernetwork: RT @IrishEagle Before/After Downtown Calgary. 9th Ave SE at 4th St #yycflood #yyc via @AlainDupere: http://t.co/KdiE5Zn…
1,RT @cityofcalgary: For your safety please stay away from all waterways at this time. They can be very dangerous #yycflood
1,Water still rising in the east village... Up to the stairs of orange lifts entrance #Yycflood http://t.co/cBHEvzGwBf
1,"RT @alex_ruiz: Oh, that's scary :( RT @jdasilva4 Took soaking wet walk to reservoir. Overflowing, as expected. #yycflood #abflood http://t.…"
1,@thinkads Can't remember when I've seen so many evacs. Hope everyone is safe on your end #abflood
1,RT @wearealberta: A picture from the Stampede Grounds #abflood #yyc http://t.co/Ol5Txrv3j2
1,RT @ENMAX: CEMA has directed certain outages in the downtown core. CEMA will advise @ENMAX when it is safe to restore power. #yycflood
1,I hope they got all the animals out of the Calgary Zoo #yycflood
1,"RT @bpincott: @aldjohnmar &amp; I helping to evacuate 125 people from @innfromthecold. No heat, water or power  #yycflood http://t.co/blljZhEw…"
1,"RT @CalgaryPolice: Please note, Quarry park is flooded and we are not allowing people into that community #yycflood"
1,Unbelievable #yycflood “@X929: Water up to Row 14 at Saddledome. #theshow”
1,RT @MCCCan: Mennonite Disaster Service is monitoring the #flooding in #Alberta to see how they can respond. To donate go to http://t.co/zfY…
1,RT @waynerama: my feet are in #vancouver but my heart is with #alberta. good vibes and love to those affected by the flood. #mrmrs
1,RT @Maddie_Alvarez: Watching the news right now is like watching a horror film😓#abflood #yycflood
1,RT @cfhorgan: footage of a tree falling into the Bow near Memorial Dr. https://t.co/hmhfcqcDqH #yycflood #abflood
1,RT @cityofcalgary: There is NO boil water advisory in place. Our water treatment plans are uncomprimised and quality remains high #yycflood
1,Today was the summer solstice.... #yycflood http://t.co/gCPRPsq7bG
1,"So impressed with how Calgary is handling this flood! Emergency services, city officials, their staff &amp; media are keeping us well informed!"
1,":( @EITS: Our show at the Sled Island Festival has been cancelled due to flooding. Stay safe, Calgary. #sledisland http://t.co/iuiuyo2Ckr"
1,RT @jengerson: Very wet. #yycflood http://t.co/RVVApZ4cIb
1,RT @AnaheimDucks: Our thoughts are with the @NHLFlames and everyone affected by the #yycflood! Stay safe!
1,RT @CalgaryPolice: @edmontonpolice arrive in #yyc to offer assistance to the citizens of Calgary. #yycflood Thank you #yeg http://t.co/uJdX…
1,"Western Canada hit by heavy flooding: As many as 100,000 people have fled their homes as heavy floods wash awa... http://t.co/xgGjNeGFCQ"
1,RT @SunNewsNetwork: Alberta Premier Alison Redford calls flooding ‘absolutely tragic’ http://t.co/0mEDpgf7wD #yycflood #abflood #Abpoli
1,Not living in an evacuation are? That's a good thing. #yycflood
1,I would like to see all this craziness. #yycflood
1,@MissLukasha I'm concerned for your safety due to flooding. Hope your ok. I believe your near Calgary. I seen SaddleDome is flooded
1,I am about to fly from #yxe to #yyc. I will be curious to see how horrible the flooding looks from the air. Fingers crossed for #calgary.
1,RT @Mookalicious: This pic of an awesome firefighter in Mission needs to go viral.  Please share! #abflood http://t.co/H1YF3RhJZs
1,"RT @LaylaaaaC: We've been seeing floods happen around the world, but once it hits your city it really hits the heart 😕#yycflood #prayforcal…"
1,RT @allisonjones_cp: Momo news! Cat is safe (so is owner) after watery escape from truck in #yycflood: http://t.co/YleMb0AfFc By @ploriggio…
1,RT @Stevethegrunt: Awesome RT @MissSon: This pic of an awesome firefighter in Mission needs 2 go viral.  Pls share! #abflood http://t.co/JZ…
1,RT @Mookalicious: This pic of an awesome firefighter in Mission needs to go viral.  Please share! #abflood http://t.co/H1YF3RhJZs
1,"RT @TELUS: RT @tgreenc: Free local, long distance &amp; text mess for evac'd @TELUS customers in #abflood limit calls to keep lines open for 1s…"
1,"RT @markusoff: Breanne Waggott catches a fish outside her home in Bridgeland, several blocks from river. #yycflood foraging. http://t.co/FL…"
1,The floods in Calgary are crazy 😧
1,@YMCA_Calgary Glad to see all partners at South Fish Creek Recreation Association coming together to welcome evacuees. #yycflood #staysafe
1,Saw this earlier today by the Curling club...#yycflood http://t.co/qwkggnSauV
1,"Stay safe, #yyc friends #abflood"
1,RT @betheed: #yycflood East Elbow Park http://t.co/Efvk63yU7U
1,RT @DavidSuzukiFDN: Is Alberta Flooding a Sign of Climate Change? http://t.co/4e8hZjB6sC
1,RT @jianghomeshi: Canadian Red Cross has set up a direct way to help out re #Alberta floods. Donate here - https://t.co/quOnhjeO6k #yycfloo…
1,RT @CalgaryPolice: List of current road closures #yycflood #yyc http://t.co/2rlJcWZhie
1,"RT @AP: Flooding forces downtown evacuation of Canadian city of Calgary, forces 75,000 from their homes: http://t.co/yDoqNce7Rw -MM"
1,RT @andrewmcintyre: Air shot of the extent of the Zoo flooding: http://t.co/mEAIxyXipl #yyc #yycflood
1,RT @989JetFM: Here's how you can help out our provincial neighbours in #Alberta: http://t.co/dOT2dtoUEm - Matt #abflood
1,"Military to Help Calgary, Southern Alberta Cope With Record Floods: The city of Calgary in the oil-rich provin... http://t.co/cuDaA3zzOv"
1,"RT @CIAwesome: Calgary, we love your community spirit, but the best way to help is to stay home and off the roads! #yycflood #abflood #yych…"
1,@AlwaysLyndsay check out the City's blog for critical updates on affected areas http://t.co/va1uP2t8ME #yycflood
1,@LisaOstrikoff: RT @cityofcalgary: There is NO boil water advisory in effect. #yyc water quality good #yycflood Yet!
1,RT @DorrieF: “@Mookalicious: This pic of an awesome firefighter in Mission needs to go viral.  Please share! #abflood http://t.co/SMxBv3f7B…
1,RT @alex_ruiz: RCMP statement on @CBC news: there may be 4 casualties in High River :( #yycflood #abflood
1,RT @chloeelang: Praying the priddis dam doesn't give out again. 🙏 #staystrong #yycflood
1,Insurance companies brace for flood of claims http://t.co/bH5XvUN57Y #abflood #yycflood
1,"The flooding in Calgary right now....unreal. And it all travels east, so fuck."
1,"RT @metrocalgary: Despite a safe water supply, Calgarians flock to stock up on bottled water: http://t.co/77PcdgbxNN #yycflood #abflood"
1,RT @Earls16thAve: Sending our love to Earls Tin Palace! Stay safe friends! #yycflood #earlstinpalace #repost http://t.co/8MPeImDlq2
1,RT @CBC_Carla: AMA tells me MOST people with flooded homes will not have insurance since flood insurance doesn't exist for homes in Canada #
1,"Flooding forces evacuation of downtown Calgary, 75,000 residents: Flooding forced the western Canadian city of... http://t.co/C3kslp1zMQ"
1,RT @SunDaveDormer: Email from my uncle in LA: All we hear down here is Calgary is flooding and the dumbass anchor said what happens if it…
1,Well it's a beautiful day in Skyrim! May as well no-life it! #YYCFlood
1,"can't stop watching the devastation in Calgary, Canmore and Medicine Hat - my hometown. Stay safe and help your neighbours #yycflood #medhat"
1,"RT @markeyre: Can you see the car? RT @GlobalCalgary: PHOTO: Macleod Trail under water, courtesy of Jeff Berg. #YYC #yycflood http://t.co/Y…"
1,RT @CIAwesome: The Shaw Go WiFi network has been opened to all non Shaw customers in #abflood who need Internet access. #yycflood
1,RT @JGrivel: Disasters like this make you realize the importance of not taking things for granted. #heartbreaking #yycflood #abfloods
1,RT @MapleLeafs: Our thoughts are with the @NHLFlames and everyone in Alberta affected by the #yycflood.
1,RT @31stScouts: Media reports @CanadianArmy Reservists from #Edmonton staging in #RedDeer for deployment to #Canmore #Calgary — #yycFlood #…
1,RT @CBCCalgary: Thanks to Bryce Jablonski for this photo taken in Bridgeland during the #YYCFLOOD #YYC http://t.co/4Yn8qeRZ84
1,RT @vlrny: Due to their lack of space the DI is asking for donations be brought to @NeighbourLink 3751 21st. NE #yycflood #yychelps
1,"@BretBaier massive flooding in Calgary, Alberta, Canada."
1,RT @Mookalicious: This pic of an awesome firefighter in Mission needs to go viral.  Please share! #abflood http://t.co/H1YF3RhJZs
1,RT @aldjohnmar: All of Downtown now under evacuation orders. I'm so sorry everyone... #yyc #yyccc #yycflood
1,"RT @ctvedmonton: In #yyc. this aft., @pmharper, @Premier_Redford, @nenshi, and @GriffMLA are briefed. http://t.co/2E0sTq9iAJ #yycflood http…"
1,Saturdays game against the Okotoks Erratic has been cancelled because of flooding in southern Alberta. No make up date at this time.
1,RT @shoaibtahir1: Only in Canada will volunteers be told they aren't needed... too many volunteers already #bighearts #yycflood #yyc
1,RT @MinisterJono: Out near High River - incredible devastation by the rising waters. #ableg #abflood
1,RT @Mookalicious: This pic of an awesome firefighter in Mission needs to go viral.  Please share! #abflood http://t.co/H1YF3RhJZs
1,"About 100,000 people evacuated in southern Alberta. #ABflood"
1,"@globaltvnews we are mining Twitter, news/blogs/wikis to help #Alberta floods response here http://t.co/Gpn5W0XZf6 #crisisResponse"
1,RT @MapleLeafs: Our thoughts are with the @NHLFlames and everyone in Alberta affected by the #yycflood.
1,RT @660News: Reminder: Call 311 for flood-related calls only. Call  911 in case of emergency. #yyc #yycflood
1,Observe this horrible douchebag. RT @HenryMaltin  I swear if my clothes get wrecked from the flood. Im sueing calgary #pissed #hugoboss
1,RT @sarahoffin: Photo by Erin Mielzynski: Canmore roads washed away #cougarcreek dangerously close to homes #globalyyc #abflood http://t.co…
1,"Airdrie BMX provincial is canceled. I have never seen that happen before, but I agree with their decision #ABflood #Provincial #BMX #Airdrie"
1,Convenience stores price gouging? There's a surprise. #yyc #yycflood
1,@bpincott addresses the volunteers and staff at the Acadia Rec Centre #yyc #yyccc #yycflood http://t.co/0X0JzNa9mH
1,calgary is pretty close to me praying for the people out there who have been affected by the flood.. crazy
1,Strangers open homes to Calgary flood victims on Kijiji: As shocking photos of the damage done by flooding in... http://t.co/k9A7zbThwv
1,"@settinprecedent why do you care, you're a lawyer... #lowestofthelow #yycflood"
1,"RT @kidscbc: If you're stuck in the house today, here is a fun activity to do with the kids http://t.co/26U5flPf16 #yycflood #abflood #yyc"
1,RT @paul_dunphy: We're now hearing that the Saddledome  might be half-filled with water. #yyc #abflood
1,RT @rap_unzel: Taking advantage of #yycflood http://t.co/XmIyPyKq3x
1,Raw Video:  Downtown Calgary flooding | Global News Video http://t.co/rNgSH8kfpI via @sharethis
1,Unnnno need fi stop bout go swim in this dutty water #abflood
1,RT @rap_unzel: Taking advantage of #yycflood http://t.co/XmIyPyKq3x
1,"RT @mamapiderman: here's another business and chain to boycott, everyone! This is despicable behavior!! https://t.co/eugaWCcDSk #yycflood"
1,"Flooding forces evacuation of downtown Calgary, Canada http://t.co/qa6Kitlz3b"
1,“@WilliamShatner: My thoughts and prayers are with the flood victims in Calgary. MBB” #yyc #yycflood
1,"RT @tranbc_ftgeorge: RT @TranBC: If you're looking for info on the flooding in Alberta, follow @AB_EmergAlert, @AMARoadReports and #AbFlood"
1,Hearts &amp; thoughts with those impacted by flooding &amp; evacuations in Alberta. Be safe &amp; take care of one another!
1,RT @RedCrossAB: Telus has made it even easier to donate. Text REDCROSS to 30333 to donate $5 in support of #ABfloods #yycflood
1,RT @GlobalCalgary: We are live streaming a special Calgary edition of @GlobalNational right now - http://t.co/tjXEoTHOqP #yycflood #abflood
1,RT @CBC_Carla: AMA tells me MOST people with flooded homes will not have insurance since flood insurance doesn't exist for homes in Canada #
1,Pls RT 5:36 pm June 21 @LethbridgeCity: Whoop Up and Highway 3 remain open. #yql #abflood
1,Hey @google maybe change today's doodle to show support for southern Alberta's emergency #abflood #yycflood http://t.co/T7OsnZRGKh
1,"RT @patstaron: When this is all said and done, nobody in #YYC should be going to Queensland Liquor ever again. #NoClass #ABflood http://t.c…"
1,RT @MadelnCanada: Smile. No matter how difficult the situation can be. #abflood http://t.co/7sLdFn1wWF&lt; #TeamCalgary ♥
1,RT @cityofcalgary: South Fish Creek Recreation Complex reception centre is Full. #yyc #yycflood
1,"Riverbend &amp; Douglasdale, I'm headed your way to report on #ABflood for @GlobalCalgary. Tweet to me. #yyc"
1,RT @DopeMarcJames: Quite devastating. Please stay safe to everyone affected by the flood in Calgary. #CalgaryStrong http://t.co/BrgydAWsjz
1,i get all the donations and stuff to the #yyc flooding but majority of the people in Calgary who are affected are pretty well off
1,@cbcian live in #calgary right now on #cbnn #yycflood. http://t.co/3J3ejDBvnF
1,RT @Cdn_Puck_Girl: #Saddledome flood waters now up to row 14.  #yycflood #CalgaryFlames http://t.co/TmflatUEmz
1,RT@Genevieves: Rogers/Fido customers: make a $5 donation to help those in the affected regions by texting “ABHELP” to 4664 #yycflood #rogers
1,RT @JamesMoore_org: Prime Minister Harper surveying the damage in High River from overhead. #abflood #yycflood http://t.co/b7bfrIyEKX
1,Gaucho Brazilian Barbecue hopes everybody is safe and we're wishing a fast recovery to the Alberta community who were affected by the flood.
1,"RT @Daorcey: Please share: #yyc water still very safe to drink, but please conserve http://t.co/jnSZNDF5xt #yycflood"
1,"Really thankful/blessed I don't live in a city where I'm woken up at 2 A.M. to see my backyard floating away. Stay safe, Calgary! #yycflood"
1,RT @cityofcalgary: Please RT widely @nenshi - The City asks that Calgarians LIMIT WATER USE as much as possible. Thank you. #yyc #yycflood
1,RT @lburwash: Keep calm and @nenshi on. http://t.co/OdyvCTVGR6 / via @Jody_Robbins  #yycflood
1,BLOG: Is #Alberta #flooding a sign of climate change? Asks @DavidSuzukiFDN http://t.co/sYNz1e4q1B via @huffpostalberta
1,Thank you everyone who is out there effortlessly working immensely hard to protect us from the @AlbertaFlood #yycflood  #Alberta
1,RT @visiglobal: Our hearts go out to those affected by the severe flooding in western Canada. Love and prayers to you from your entire Vísi…
1,if anyone needs a place in the nw area i have a bed available for the next few days. #yycflood
1,"RT @YahooNews: Flooding kills 3, forces 75,000 from Calgary homes: http://t.co/b7ex163ipv http://t.co/53DjAYzjM9"
1,RT @antonio10jr: It'll take the @NHLFlames forever to empty the Saddledome with only one cup! BAHAHAHA! #YYCflood
1,RT @SkipIsChris: Companies like @HomeDepotCanada need a wake up call. Please RT and help spread the word. #abflood #yycflood http://t.co/FX…
1,@ROCKSTUDIO37 Calgary may be flooding. We are streaming live ! #floodisland #highground #albertaflood @TheNobleTheifs http://t.co/L8pAPHWBSm
1,RT @FreeRider_B: @ArjayTaylor: I am in search of my Mother who was evac from #inglewood her name is Theresa Taylor 52yrs old. #yycflood p…
1,"RT @TSHowell: Price fixing is illegal under emergency act and individuals could be prosecuted, says city's CEMA director. #yycflood #chlive"
1,RT @KirstenWreggitt: RT @mookalicious: This pic of an awesome firefighter in Mission needs to go viral.  Please share! #abflood http://t.co…
1,"RT @Dean_Murdoch: And remember if you're goin out to buy emergency flood beers, grab cans cuz them fuckers float. #yycfloods"
1,"RT @premierministre: Mille fois merci @calgarypolice, @cgyfirefighters &amp; @cityofcalgary pour tout ce travail. Soyez prudent. #abflood #yycf…"
1,Collection of photos from the floods in southern Alberta. Wow: http://t.co/aAmO7luEIl
1,RT @ChoiceZnewZ: Panorama of the Stampede grandstand from above http://t.co/h9sMS7pdt1 RT @TheIdeaFoundry #yycflood #abflood #yyc
1,RT @BillBelsey: Please RT widely @nenshi - The City asks that Calgarians LIMIT WATER USE as much as possible. Thank you. #yyc #yycflood”
1,"Is it odd @pmharper gave props to the #cpc MP's in #YYC before locals like fire, police, mayor, etc? #cdnpoli #abflood #yycflood"
1,Thousands flee flooding in western Canada: At least four people are feared dead in Canada’s Alberta Province a... http://t.co/SxcbUlDUGB
1,RT @cityofcalgary: Please RT widely @nenshi - The City asks that Calgarians LIMIT WATE USE as much as possible. Thank you. #yyc #yycflood
1,Don't know what to do during and after a flood? Here are some tips : http://t.co/CXvsoR7AM1 #yycflood
1,RT @Cmdr_Hadfield: Floods are an unbridled misery. My heartfelt thoughts and wishes for a swift recovery to those battling the Alberta high…
1,RT @Cmdr_Hadfield: Floods are an unbridled misery. My heartfelt thoughts and wishes for a swift recovery to those battling the Alberta high…
1,RT @NateInVegas: I'll donate $1 (up to $500) for every retweet this gets to help someone affected by the flood in #Calgary #Canmore #High R…
1,Calgary June 21 2013 #yycflood #Calgary Deerfoot Trail by Inglewood Golf course http://t.co/GH8kxRan2g
1,RT @UCalgary: #UCalgary joins @cityofcalgary emergency reception centres for #yycflood support. We've opened 700 residence beds. http://t.c…
1,"Floods kill three, force 75000 from Calgary homes - http://t.co/FiaIe814t3"
1,RT @schmutzie: Did you know that flood insurance doesn't exist in Canada? Text REDCROSS to 30333 to donate $5 in support of #ABfloods #yycf…
1,RT @SnarkySteff: Had the wrong photo credit for that amazing fireman in the flood relief pic. It was @SUNLyleAspinall. #yycflood http://t.c…
1,"Floods kill 3, 75,000 forced from Calgary homes http://t.co/c6OPFjFLkA | AP #news"
1,@nenshi - The City asks that Calgarians LIMIT WATER USE as much as possible. Thank you. #yyc #yycflood
1,"Flooding in Alberta Forces 75,000 to Evacuate http://t.co/B8jtTrx9qE"
1,RT @IAmJodiHughes: Great article from @weathernetwork about why we had so much rain: http://t.co/G84432rRxQ #ABflood
1,RT @Cmdr_Hadfield: Floods are an unbridled misery. My heartfelt thoughts and wishes for a swift recovery to those battling the Alberta high…
1,Wide Bow River Sunset #yycflood #calgarystrong @ Douglas Ridge Crescent Playground http://t.co/UwzFgMCcjp
1,"RT @EricFrancis: Best stat from #YYCflood is that 100,000+ have been evacuated and only 1,500 needed shelter. The rest were taken in by fel…"
1,"RT @GlobalParker: Wow...“@GlennStreet: Saddledome is flooded, below the light is a ramp to drive down to arena floor. #YYC #yycflood http:/…"
1,Toronto Mayor Rob Ford offers support to flooded Calgary: As residents and officials deal with the flooding th... http://t.co/Uc5LQPc3AV
1,"Floods kill two, forces 75,000 from Calgary homes: Floods kill two, forces 75,000 from Calgary homes CALGARY,... http://t.co/kqYzEJSW7t"
1,The Beauty of the Tragedy. #staysafe #yycflood #abflood #yyc #calgary #flood http://t.co/xyfXHjKCxO
1,"RT @Mookalicious: Ok Calgary, let's give this some RT love. It's awesome!! #abflood http://t.co/tPc5FFxg9P"
1,RT @MyPetGloat: Manitoba issues flood warning for The Pas. Saskatchewan River to rise as Alberta flood waters move east http://t.co/qfSQGZZ…
1,"RT @m_hollett: Heat wave in Alaska, floods in Alberta, killer smog in Singapore, yeah, this global warning stuff is crap. Let's laugh at pl…"
1,RT @CgyCA: Power could be out in downtown #Calgary for days: http://t.co/srcBNAwVSl #abflood #yycflood #yyc
1,RT @Real_Rodeo: Some prayers going out for the Calgary stampede. #flood #prayers
1,Video: Evacuated Calgarians say flooding is worst they've seen | Watch the video - Yahoo! News Canada http://t.co/nhxljTHTfk
1,RT @wfrisch: Going to be rough week on kids displaced from homes. Maybe movie theaters want to host some free kids movies? #yycfloods
1,"I know how to sandbag, use sump-pumps &amp; can carry things out of basements (slow-clap). I do want to help. #yyc #yychelps #yycflood"
1,"Floods shut down Canada's oil capital, two killed says Reuters http://t.co/AU7iwVxAiq"
1,"Saved by any means possible: Stunning flooding images around Calgary, Alberta, as people are being saved any w... http://t.co/qIPt6wlJ5h"
1,Before and after #Calgary #yycflood http://t.co/rT1xM1FivX
1,Canada: floods engulf downtown Calgary - euronews: euronewsCanada: floods engulf downtown CalgaryeuronewsFlash... http://t.co/fh2WXPA26d
1,RT @cityofcalgary: Prefer to communicate by 'liking'. #yycflood updates on our Facebook page. https://t.co/gjiOcF1uTq #yyc
1,RT @hasan73012: Samsung Galaxy S4 - Slim Armor Spigen Case Review http://t.co/qSI5cxNQpV #abflood #Vancouver #BlueJays #yycflood #Calgary #…
1,@digiseb: Calgary hit by this :( - Deadly floods hit western Canada http://t.co/udJ39GuzJY
1,#ableg #yycflood Extreme Weather Adds Up to Troubling Future http://t.co/X95lO3V75E Poor communities no support like in Calgary. They die.
1,Nature Sends a Message: Massive Flooding in Calgary.: The media makes no mention of human caus... http://t.co/RG0w8Dp3Iz #wellness #yoga
1,Downtown Calgary evacuated as flooding takes turn for the worse http://t.co/2Xjet1KSVj
1,RT @cenovus: Donating $1M to #abflood relief incl. $250K immediately to @redcrosscanada; will also work w/ other community partners in reco…
1,RT @SarahRahmanMD: Ridiculously Photogenic Calgary Firefighter. #yyc #yycflood #abflood http://t.co/XrJ6fKRBTI
1,RT @CBCCalgary: Rain floods Calgary landmarks http://t.co/uehYDZQIyA
1,RT @MattX929: Saddledome filled about 9 rows up! Whoever got that pic- wow #yycflood http://t.co/CtThkmUc0Y
1,RT @PaulBromby: RT @TPSChrisBoddy: Wishing our friends at @CalgaryPolice and other emergency service workers a safe weekend. #abflood #yycf…
1,RT @GongshowGear: Thoughts and Prayers with all our friends in Calgary as they weather record floods - stay strong #alberta
1,RT @vanrennenberg: A plaque along the oldman river in #lethbridge. Showing ~15 foot difference between June '95 and now #yql #ABFlood http:…
1,RT @NateInVegas: I'll donate $1 (up to $500) for every retweet this gets to help someone affected by the flood in #Calgary #Canmore #High R…
1,RT @DebraWard: #yyc gougher  MT @rsinghphoto Everyone should boycott @TravelodgeCa hotels!  #yycFlood #yycGreedy #ABFloods http://t.co/w4xV…
1,"Massive Flooding In Alberta Canada Forces 75,000 To Flee. http://t.co/PfcOWgAKgM"
1,RT @AlbertaGrl: @LeighPatrick Has anyone priced a fruit tray lately? $60 is normal. #yycflood
1,"RT @RedCrossAB: @UnitedWayCgy this is incredible. Thank you so much for the support, it is greatly appreciated! #calgarystrong #yycflood"
1,"RT @Sean_in_Calgary: At the Drop In Centre(4804 Ed. Tr. NE) they need socks, underwear, back packs, and of course toiletries! #yyc #yycflood"
1,RT @AB_EmergAlert: High Water Level Alert Jun22 855AM Take necessary precautions. Vulcan County http://t.co/B6uO3E9qa7 #ABemerg #ABflood
1,Swimming sensation Momo the cat escapes Alberta flood http://t.co/tgK8y3NuCU
1,"3 die in floods, 75,000 forced from Calgary homes http://t.co/HJhl9J1IBp http://t.co/Gg6V0Rdzji"
1,RT @CBCAlerts: Almost 200K forced out of their homes in Alberta flooding  . 22 Alberta communities under states of emergency. #abflood
1,RT @bebeasley: @markusoff: RT @lonnietaylor: The Ctrain tunnel coming into the core is underwater. #yycflood http://t.co/bp1P78D2mq Oh wo…
1,“@660News: Evacuations WILL NOT be removed until flood waters recede: CEMA Director Bruce Burrell. #yyc #yycflood” .... #dammit
1,"RT @cityofcalgary: #yyc water quality is good. But, we ask you to reduce water usage to reduce demand on treatment plants. #yycflood http:/…"
1,RT @ABPremierComms: .@Premier_Redford hugs an evacuated senior at the #yyc Fish Creek YMCA evacuation centre #abflood http://t.co/af3o6Q9IAh
1,"RT @TelegraphNews: At least three killed and 75,000 evacuated after days of catastrophic flooding in Calgary http://t.co/sVSPev1WnE (AP) ht…"
1,@SunNewsNetwork #Calgary #Flood Could Ionospheric Heaters Weather Warfare be responsible? http://t.co/5FyVypyAzy
1,"All Calgary Red Arrow trips are on schedule. If you choose to cancel or change your trip, you may do so without charge. #yycflood #yyc"
1,At least three dead as Canada floods force large-scale Calgary evacuation - http://t.co/VqsJgBT3QA
1,Wonderful photo “@clasicmac: Love this pic!!! Police keeping our streets safe overnight. #yycflood #abflood http://t.co/EqHwDc4mzG”
1,RT @lethsnews: New Story: This. #yql #abflood http://t.co/06A5REyNzk
1,Photo of Calgary #YYC courtesy Keri. #ABflood
1,Alberta Flood: Rogers Donates $100K to Red Cross; Google Creates Crisis Maps http://t.co/9kqn1k7DOQ
1,"There are two groups working at the Emergency Operation Centre; one on re-entry plans, the other on critical infrastructure. #yycflood"
1,Wow &gt;&gt; “@GlobalCalgary: PHOTO: The damage inside the Saddledome:  http://t.co/J3KH3JJL3j #yycflood http://t.co/WUC5ffqf08”
1,RT @GlobalCalgary: PHOTO: The damage inside the Saddledome:  http://t.co/Qo3LmWlIj8 #yycflood http://t.co/Z4I0MqOgub
1,Floods in Canada:  downtown Calgary  partially evacuated http://t.co/8FhUtaDI9g 15
1,RT @pmharper: Chatting with first responders in Calgary. Thank you all again for all your hard work. http://t.co/LM7qOVUYln #abflood #yycfl…
1,Bowness by my house #ABFlood #Calgary #calgarystrong #WeAreCalgary #yycflood http://t.co/puyL4t4wqo
1,"Southern Alberta braces for rain amid flood warnings: At least 175,000 people in Alberta have now been ordered... http://t.co/cDoOGxcYpY"
1,“@DonnaEmbretson: One more photo of Calgary during the flood yesterday. #CalgaryFlood #yycflood http://t.co/E3gxp0G2kd”. Oh no Hope u r well
1,Twitter For First Response : Loyal2U - http://t.co/JyNR0kSRDu #KerryGeorge #abflood #yycflood
1,Some neighbourhoods to re-open in #Calgary as flooding situation improves #ABflood #YYC  http://t.co/9SGeifwGiW
1,Rise in flood claims tied to climate change http://t.co/PMxTrUu6lV #cdnpoli #abpoli #yyc 2010 article #abflood #yycflood
1,MP @MichelleRempel announces federal Conservative Party Calgary convention next weekend is postponed due to #YYCfloods.
1,RT @RobertFife: Conservatives postpone next weekend's convention in Calgary because of flood waters #cdnpoli
1,#GlobalWarming #FAIL RT “@LeighPatrick: Snake oil salesman &gt; RT“@HuffPostCanada: David Suzuki: Is #abflood a sign of climate change?”
1,RT @abbassomji: City officials currently speaking to media. #ABflood #YYCflood
1,RT @GlobalCalgary: PHOTO: The damage inside the Saddledome:  http://t.co/Qo3LmWlIj8 #yycflood http://t.co/Z4I0MqOgub
1,Are there any organizations in #yyc that can use volunteers right now for #yycflood? People show up and we'd love to refer them to you.
1,We remain on-air covering #yycflood #abflood for one more hour. Incredible aerial pictures out of Bowness from Global 1 in the last hour.
1,RT @mandykorenowski: I am excited at the opportunity to learn how to have a 3 minute shower #ThinkPositive  #yycflood
1,RT @ShopprsDrugMart: Donate your Shoppers Optimum Points at any SDM store to the Canadian Red Cross flood relief efforts in Alberta #abfloo…
1,@PaulPabst  RT @jaymes: @MattBInYYC @alex_ruiz Not sure if either of you seem this one yet #yycflood #Flames http://t.co/FYKIYxVZkW””
1,RT @PetRecoveryYYC: #yycflood LOST CAT - We were evacuated from our downtown condo Tootsi came with us but -can not be found. http://t.co/8…
1,RT @CBCCalgary: Calgary downtown evacuation zone extended to 11th and 12th ave btwn 14th st to the West &amp; 17th st to the East. #ABFLOOD #YYC
1,"No special flood treatment for Stampede grounds, says City of Calgary http://t.co/GwwTR9Vqcx #yyc"
1,@UAHUNT please pray for all the victims of the southern Alberta flood. http://t.co/dS6jvd9vyH
1,@anndecter @YWCACanada @YWCAofCalgary Thanks Ann. Response has been incredible.  #yycflood
1,RT @CIAwesome: .@nenshi's got it covered #yyc. Great job @BadPortraits http://t.co/35VtX16ijQ #yycflood #abflood
1,Banff Marathon and K100 both cancelled due to the flood situation in southern Alberta as runners rally to help in the flood effort
1,"RT @ARAMARKCalgary: Currently we are looking at our downtown core business being closed due to the #yycfloods until Wednesday, however me m…"
1,"RT @paulbrandt: Thanks for your generosity! Text REACH to 45678 to give $10 to @builditforward, proceeds to recovery for #abflood! #ABStrong"
1,Canada floods: Three killed as waters threaten Calgary - BBC News http://t.co/OYLGVkLWtB
1,Rain is pouring again... #abflood
1,RT @CIAwesome: This Google Crisis Map gives a good overview of all the flood spots around the city http://t.co/Qzvx0f2bGj #yycflood #abflood
1,Just saw a c-117 on approach for yyc. CAF #yycflood
1,RT @redcrosscanada: We are accepting financial donations to assist people affected by flooding in Alberta: http://t.co/Xd9mbM2uj8 #abflood
1,Photo blog post: #yycflood - A peacefully surreal walk around South Glenmore Park. Will share some indivs next. http://t.co/iMvR6nGyUQ #yyc
1,RT @whogivesaknit: I think the rain is coming.... #yyc #yycflood
